#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;1;1;0/0;0/0;0/0;0/0;0/0;0/16;0/0;0/16;0/0;0/1;0/0;0/0;0/0;0/0
4259.79;0;47;1;1;0/4259.79;0/2885.1;0/4259.79;0/4259.79;0/17;0/19;0/17;0/21;0/0;0/1;0/0;0/47;0/0;0/141
4319.79;0;47;1;1;0/4319.79;0/2887.15;0/4319.79;0/4319.79;0/17;0/19;0/17;0/20;0/0;0/1;0/0;0/47;0/0;0/147
4379.78;0;47;1;1;0/4379.78;0/2927.36;0/4379.78;0/4379.78;0/17;0/21;0/17;0/22;0/0;0/1;0/0;0/47;0/0;0/148
4439.79;0;48;1;1;0/4439.79;0/2977.54;0/4439.79;0/4439.79;0/17;0/21;0/17;0/22;0/0;0/1;0/0;0/48;0/0;0/149
4499.84;0;49;1;1;0/4499.84;0/3027.67;0/4499.84;0/4499.84;0/17;0/22;0/17;0/22;0/0;0/1;0/0;0/49;0/0;0/150
4559.89;0;49;1;1;0/4559.89;0/3087.72;0/4559.89;0/4559.89;0/17;0/21;0/17;0/22;0/0;0/1;0/0;0/49;0/0;0/150
4619.83;0;50;1;1;0/4619.83;0/3137.74;0/4619.83;0/4619.83;0/17;0/21;0/17;0/23;0/0;0/1;0/0;0/50;0/0;0/151
4679.94;0;51;1;1;0/4679.94;0/3158.67;0/4679.94;0/4679.94;0/17;0/23;0/17;0/23;0/0;0/1;0/0;0/51;0/0;0/155
4739.62;0;52;1;1;0/4739.62;0/3215.3;0/4739.62;0/4739.62;0/17;0/22;0/17;0/22;0/0;0/1;0/0;0/52;0/0;0/156
4799.72;0;53;1;1;0/4799.72;0/3268.08;0/4799.72;0/4799.72;0/17;0/22;0/17;0/22;0/0;0/1;0/0;0/53;0/0;0/157
4859.73;0;53;1;1;0/4859.73;0/3318.59;0/4859.73;0/4859.73;0/17;0/24;0/17;0/25;0/0;0/1;0/0;0/53;0/0;0/157
4919.89;0;54;1;1;0/4919.89;0/3369.08;0/4919.89;0/4919.89;0/17;0/27;0/17;0/27;0/0;0/1;0/0;0/54;0/0;0/158
4979.73;0;55;1;1;0/4979.73;0/3419.01;0/4979.73;0/4979.73;0/17;0/24;0/17;0/26;0/0;0/1;0/0;0/55;0/0;0/159
5039.97;0;56;1;1;0/5039.97;0/3460.3;0/5039.97;0/5039.97;0/17;0/24;0/17;0/24;0/0;0/1;0/0;0/56;0/0;0/161
5099.73;0;56;1;1;0/5099.73;0/3519.29;0/5099.73;0/5099.73;0/17;0/23;0/17;0/25;0/0;0/1;0/0;0/56;0/0;0/161
5159.94;0;57;1;1;0/5159.94;0/3560.02;0/5159.94;0/5159.94;0/17;0/24;0/17;0/25;0/0;0/1;0/0;0/57;0/0;0/163
5219.86;0;58;1;1;0/5219.86;0/3610.03;0/5219.86;0/5219.86;0/17;0/23;0/17;0/24;0/0;0/1;0/0;0/58;0/0;0/164
5279.76;0;59;1;1;0/5279.76;0/3660.3;0/5279.76;0/5279.76;0/17;0/24;0/17;0/24;0/0;0/1;0/0;0/59;0/0;0/165
5339.86;0;60;1;1;0/5339.86;0/3704.11;0/5339.86;0/5339.86;0/17;0/22;0/17;0/24;0/0;0/1;0/0;0/60;0/0;0/167
5399.86;0;60;1;1;0/5399.86;0/3708.07;0/5399.86;0/5399.86;0/17;0/22;0/17;0/23;0/0;0/1;0/0;0/60;0/0;0/173
5459.64;0;60;1;1;0/5459.64;0/3752.75;0/5459.64;0/5459.64;0/17;0/22;0/17;0/23;0/0;0/1;0/0;0/60;0/0;0/174
5519.99;0;61;1;1;0/5519.99;0/3803.19;0/5519.99;0/5519.99;0/17;0/22;0/17;0/23;0/0;0/1;0/0;0/61;0/0;0/175
5579.9;0;62;1;1;0/5579.9;0/3853.18;0/5579.9;0/5579.9;0/17;0/27;0/17;0/27;0/0;0/1;0/0;0/62;0/0;0/176
5639.88;0;63;1;1;0/5639.88;0/3907.44;0/5639.88;0/5639.88;0/17;0/26;0/17;0/26;0/0;0/1;0/0;0/63;0/0;0/177
5699.9;0;63;1;1;0/5699.9;0/3963.19;0/5699.9;0/5699.9;0/17;0/26;0/17;0/27;0/0;0/1;0/0;0/63;0/0;0/177
5759.59;0;64;1;1;0/5759.59;0/4012.97;0/5759.59;0/5759.59;0/17;0/28;0/17;0/29;0/0;0/1;0/0;0/64;0/0;0/178
5819.69;0;65;1;1;0/5819.69;0/4063.16;0/5819.69;0/5819.69;0/17;0/27;0/17;0/28;0/0;0/1;0/0;0/65;0/0;0/179
5879.89;0;66;1;1;0/5879.89;0/4113.44;0/5879.89;0/5879.89;0/17;0/26;0/17;0/27;0/0;0/1;0/0;0/66;0/0;0/180
5939.95;0;67;1;1;0/5939.95;0/4163.54;0/5939.95;0/5939.95;0/17;0/25;0/17;0/26;0/0;0/1;0/0;0/67;0/0;0/181
5999.59;0;68;1;1;0/5999.59;0/4213.27;0/5999.59;0/5999.59;0/17;0/24;0/17;0/25;0/0;0/1;0/0;0/68;0/0;0/182
6059.66;0;69;1;1;0/6059.66;0/4263.61;0/6059.66;0/6059.66;0/17;0/24;0/17;0/25;0/0;0/1;0/0;0/69;0/0;0/183
6119.63;0;70;1;1;0/6119.63;0/4313.98;0/6119.63;0/6119.63;0/17;0/24;0/17;0/25;0/0;0/1;0/0;0/70;0/0;0/184
6179.91;0;71;1;1;0/6179.91;0/4364.34;0/6179.91;0/6179.91;0/17;0/25;0/17;0/25;0/0;0/1;0/0;0/71;0/0;0/185
6239.88;0;72;1;1;0/6239.88;0/4416.72;0/6239.88;0/6239.88;0/17;0/23;0/17;0/24;0/0;0/1;0/0;0/72;0/0;0/186
6299.8;0;72;1;1;0/6299.8;0/4464.46;0/6299.8;0/6299.8;0/17;0/25;0/17;0/26;0/0;0/1;0/0;0/72;0/0;0/187
6359.96;0;73;1;1;0/6359.96;0/4514.63;0/6359.96;0/6359.96;0/17;0/26;0/17;0/27;0/0;0/1;0/0;0/73;0/0;0/188
6419.65;0;74;1;1;0/6419.65;0/4564.37;0/6419.65;0/6419.65;0/17;0/25;0/17;0/26;0/0;0/1;0/0;0/74;0/0;0/189
6479.82;0;75;1;1;0/6479.82;0/4614.69;0/6479.82;0/6479.82;0/17;0/25;0/17;0/26;0/0;0/1;0/0;0/75;0/0;0/190
6539.92;0;76;1;1;0/6539.92;0/4664.87;0/6539.92;0/6539.92;0/17;0/26;0/17;0/26;0/0;0/1;0/0;0/76;0/0;0/191
6599.98;0;76;1;1;0/6599.98;0/4724.93;0/6599.98;0/6599.98;0/17;0/25;0/17;0/26;0/0;0/1;0/0;0/76;0/0;0/191
6659.75;0;77;1;1;0/6659.75;0/4774.78;0/6659.75;0/6659.75;0/17;0/23;0/17;0/26;0/0;0/1;0/0;0/77;0/0;0/192
6719.67;0;78;1;1;0/6719.67;0/4807.28;0/6719.67;0/6719.67;0/17;0/23;0/17;0/24;0/0;0/1;0/0;0/78;0/0;0/195
6779.96;0;78;1;1;0/6779.96;0/4855.58;0/6779.96;0/6779.96;0/17;0/24;0/17;0/25;0/0;0/1;0/0;0/78;0/0;0/196
6839.85;0;79;1;1;0/6839.85;0/4905.8;0/6839.85;0/6839.85;0/17;0/26;0/17;0/27;0/0;0/1;0/0;0/79;0/0;0/197
6899.67;0;80;1;1;0/6899.67;0/4955.72;0/6899.67;0/6899.67;0/17;0/24;0/17;0/26;0/0;0/1;0/0;0/80;0/0;0/198
6959.94;0;81;1;1;0/6959.94;0/4996.21;0/6959.94;0/6959.94;0/17;0/23;0/17;0/24;0/0;0/1;0/0;0/81;0/0;0/200
7019.97;0;82;1;1;0/7019.97;0/5046.6;0/7019.97;0/7019.97;0/17;0/25;0/17;0/25;0/0;0/1;0/0;0/82;0/0;0/201
7079.97;0;83;1;1;0/7079.97;0/5099.67;0/7079.97;0/7079.97;0/17;0/23;0/17;0/24;0/0;0/1;0/0;0/83;0/0;0/202
7139.98;0;83;1;1;0/7139.98;0/5146.73;0/7139.98;0/7139.98;0/17;0/23;0/17;0/24;0/0;0/1;0/0;0/83;0/0;0/203
7199.96;0;84;1;1;0/7199.96;0/5196.79;0/7199.96;0/7199.96;0/17;0/23;0/17;0/24;0/0;0/1;0/0;0/84;0/0;0/204
7259.72;0;85;1;1;0/7259.72;0/5246.95;0/7259.72;0/7259.72;0/17;0/24;0/17;0/25;0/0;0/1;0/0;0/85;0/0;0/205
7319.69;0;86;1;1;0/7319.69;0/5297.28;0/7319.69;0/7319.69;0/17;0/23;0/17;0/24;0/0;0/1;0/0;0/86;0/0;0/206
7379.96;0;87;1;1;0/7379.96;0/5347.64;0/7379.96;0/7379.96;0/17;0/25;0/17;0/25;0/0;0/1;0/0;0/87;0/0;0/207
7439.88;0;88;1;1;0/7439.88;0/5404.51;0/7439.88;0/7439.88;0/17;0/23;0/17;0/24;0/0;0/1;0/0;0/88;0/0;0/208
7499.68;0;88;1;1;0/7499.68;0/5447.92;0/7499.68;0/7499.68;0/17;0/23;0/17;0/24;0/0;0/1;0/0;0/88;0/0;0/209
7559.86;0;89;1;1;0/7559.86;0/5498.18;0/7559.86;0/7559.86;0/17;0/23;0/17;0/24;0/0;0/1;0/0;0/89;0/0;0/210
7619.98;0;90;1;1;0/7619.98;0/5548.32;0/7619.98;0/7619.98;0/17;0/25;0/17;0/26;0/0;0/1;0/0;0/90;0/0;0/211
7679.81;0;91;1;1;0/7679.81;0/5598.53;0/7679.81;0/7679.81;0/17;0/25;0/17;0/25;0/0;0/1;0/0;0/91;0/0;0/212
7739.79;0;92;1;1;0/7739.79;0/5648.55;0/7739.79;0/7739.79;0/17;0/24;0/17;0/24;0/0;0/1;0/0;0/92;0/0;0/213
7799.89;0;93;1;1;0/7799.89;0/5698.73;0/7799.89;0/7799.89;0/17;0/27;0/17;0/27;0/0;0/1;0/0;0/93;0/0;0/214
7859.71;0;94;1;1;0/7859.71;0/5752.47;0/7859.71;0/7859.71;0/17;0/23;0/17;0/26;0/0;0/1;0/0;0/94;0/0;0/215
7919.95;0;94;1;1;0/7919.95;0/5779.5;0/7919.95;0/7919.95;0/17;0/21;0/17;0/23;0/0;0/1;0/0;0/94;0/0;0/218
7979.84;0;95;1;1;0/7979.84;0/5819.79;0/7979.84;0/7979.84;0/17;0/22;0/17;0/22;0/0;0/1;0/0;0/95;0/0;0/220
8039.83;0;96;1;1;0/8039.83;0/5869.87;0/8039.83;0/8039.83;0/17;0/24;0/17;0/24;0/0;0/1;0/0;0/96;0/0;0/221
8099.82;0;96;1;1;0/8099.82;0/5929.86;0/8099.82;0/8099.82;0/17;0/23;0/17;0/24;0/0;0/1;0/0;0/96;0/0;0/221
8159.98;0;97;1;1;0/8159.98;0/5980.03;0/8159.98;0/8159.98;0/17;0/23;0/17;0/24;0/0;0/1;0/0;0/97;0/0;0/222
8219.86;0;98;1;1;0/8219.86;0/6030.12;0/8219.86;0/8219.86;0/17;0/23;0/17;0/24;0/0;0/1;0/0;0/98;0/0;0/223
8279.84;0;99;1;1;0/8279.84;0/6080.17;0/8279.84;0/8279.84;0/17;0/23;0/17;0/25;0/0;0/1;0/0;0/99;0/0;0/224
8339.65;0;100;1;1;0/8339.65;0/6120.37;0/8339.65;0/8339.65;0/17;0/24;0/17;0/24;0/0;0/1;0/0;0/100;0/0;0/226
8399.59;0;101;1;1;0/8399.59;0/6170.64;0/8399.59;0/8399.59;0/17;0/25;0/17;0/25;0/0;0/1;0/0;0/101;0/0;0/227
8459.62;0;101;1;1;0/8459.62;0/6230.68;0/8459.62;0/8459.62;0/17;0/24;0/17;0/25;0/0;0/1;0/0;0/101;0/0;0/227
8519.93;0;102;1;1;0/8519.93;0/6281.03;0/8519.93;0/8519.93;0/17;0/25;0/17;0/26;0/0;0/1;0/0;0/102;0/0;0/228
8579.86;0;103;1;1;0/8579.86;0/6331.3;0/8579.86;0/8579.86;0/17;0/22;0/17;0/25;0/0;0/1;0/0;0/103;0/0;0/229
8639.96;0;104;1;1;0/8639.96;0/6362.9;0/8639.96;0/8639.96;0/17;0/22;0/17;0/22;0/0;0/1;0/0;0/104;0/0;0/232
8699.93;0;105;1;1;0/8699.93;0/6412.97;0/8699.93;0/8699.93;0/17;0/20;0/17;0/21;0/0;0/1;0/0;0/105;0/0;0/233
8759.74;0;105;1;1;0/8759.74;0/6461.78;0/8759.74;0/8759.74;0/17;0/20;0/17;0/21;0/0;0/1;0/0;0/105;0/0;0/234
8819.98;0;106;1;1;0/8819.98;0/6512.11;0/8819.98;0/8819.98;0/17;0/19;0/17;0/21;0/0;0/1;0/0;0/106;0/0;0/235
8879.59;0;107;1;1;0/8879.59;0/6531.82;0/8879.59;0/8879.59;0/17;0/21;0/17;0/21;0/0;0/1;0/0;0/107;0/0;0/240
8939.91;0;107;1;1;0/8939.91;0/6582.65;0/8939.91;0/8939.91;0/17;0/20;0/17;0/21;0/0;0/1;0/0;0/107;0/0;0/240
8999.85;0;108;1;1;0/8999.85;0/6632.85;0/8999.85;0/8999.85;0/17;0/21;0/17;0/22;0/0;0/1;0/0;0/108;0/0;0/241
9059.63;0;109;1;1;0/9059.63;0/6682.72;0/9059.63;0/9059.63;0/17;0/22;0/17;0/23;0/0;0/1;0/0;0/109;0/0;0/242
9119.96;0;110;1;1;0/9119.96;0/6733.09;0/9119.96;0/9119.96;0/17;0/24;0/17;0/24;0/0;0/1;0/0;0/110;0/0;0/243
9179.87;0;111;1;1;0/9179.87;0/6780.27;0/9179.87;0/9179.87;0/17;0/22;0/17;0/22;0/0;0/1;0/0;0/111;0/0;0/245
9239.9;0;111;1;1;0/9239.9;0/6833.59;0/9239.9;0/9239.9;0/17;0/22;0/17;0/24;0/0;0/1;0/0;0/111;0/0;0/245
9299.82;0;112;1;1;0/9299.82;0/6873.72;0/9299.82;0/9299.82;0/17;0/23;0/17;0/23;0/0;0/1;0/0;0/112;0/0;0/247
9359.96;0;113;1;1;0/9359.96;0/6923.95;0/9359.96;0/9359.96;0/17;0/24;0/17;0/24;0/0;0/1;0/0;0/113;0/0;0/248
9419.94;0;113;1;1;0/9419.94;0/6983.92;0/9419.94;0/9419.94;0/17;0/22;0/17;0/24;0/0;0/1;0/0;0/113;0/0;0/248
9479.73;0;114;1;1;0/9479.73;0/7024.11;0/9479.73;0/9479.73;0/17;0/23;0/17;0/23;0/0;0/1;0/0;0/114;0/0;0/250
9539.93;0;115;1;1;0/9539.93;0/7074.39;0/9539.93;0/9539.93;0/17;0/24;0/17;0/24;0/0;0/1;0/0;0/115;0/0;0/251
9599.83;0;116;1;1;0/9599.83;0/7126.11;0/9599.83;0/9599.83;0/17;0/22;0/17;0/23;0/0;0/1;0/0;0/116;0/0;0/252
9659.62;0;116;1;1;0/9659.62;0/7135.5;0/9659.62;0/9659.62;0/17;0/24;0/17;0/24;0/0;0/1;0/0;0/116;0/0;0/257
9719.64;0;117;1;1;0/9719.64;0/7185.6;0/9719.64;0/9719.64;0/17;0/25;0/17;0/25;0/0;0/1;0/0;0/117;0/0;0/258
9779.8;0;118;1;1;0/9779.8;0/7238.41;0/9779.8;0/9779.8;0/17;0/22;0/17;0/24;0/0;0/1;0/0;0/118;0/0;0/259
9839.75;0;118;1;1;0/9839.75;0/7276.08;0/9839.75;0/9839.75;0/17;0/24;0/17;0/25;0/0;0/1;0/0;0/118;0/0;0/261
9899.88;0;119;1;1;0/9899.88;0/7326.28;0/9899.88;0/9899.88;0/17;0/26;0/17;0/26;0/0;0/1;0/0;0/119;0/0;0/262
9959.6;0;120;1;1;0/9959.6;0/7366.22;0/9959.6;0/9959.6;0/17;0/24;0/17;0/24;0/0;0/1;0/0;0/120;0/0;0/264
10019.89;0;121;1;1;0/10019.89;0/7422.42;0/10019.89;0/10019.89;0/17;0/22;0/17;0/23;0/0;0/1;0/0;0/121;0/0;0/265
